,KOUN%TOTQ,KOEMPTOTO,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOIMPCONA,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOMSCONGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIAHOTE,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOBSIHAPR,KOBSIBNER,KOBSIBNMR,KOBSIEMAR,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KOCALL.,KOLRLTHH,KOUS$...,KOCNPER.D,KOEXPGDSA,KOEXCHINA,KOIMPGDSA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KONEWCONA,KOVALCONA,KOPSMANUG,KOPIMANUG,KOIPALL.G,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOCNFBUSR,KOBSIXMER,KOBSIBCOQ,KOBFDSAAF,KOBFXSAAF,KOBSIBCEQ,KOGDP...D,KOCNGOV.D,KOEXNGS.D,KOIMNGS.D,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOEQUIMAE,KOEQUITTE,KOCONPMTH,KOCONSTRP,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOBSIIMPR,KOBSIIMER,KOBFINAAF,KOBUSINVR,KODBLNEQA,KOLRLTCO,KO3YEARC,KOSHRPRCF,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOBSIBAPR,KOEXPMOVH,KOEXPSCOH,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,pmiall,pmiout,KORFBEV_agg,KORWHLS_agg,KORMCMP_agg,KORELEC_agg,KORCNST_agg,KORMACH_agg,A001_agg,GSCITOT_agg,KOBDY10_agg,KOCBNG3_agg,KORCOMP_agg,USSKORW_agg,USEPUPO_agg
2012-06-30,0.072256985,-0.159648807,-0.166562066,-0.085047168,-0.090643196,-4.715598615,-0.119402999,0.918842605,0.093327118,-0.587200748,-2.021810085,-2.514005544,-0.141758925,0.269693387,0.100744398,-0.687287929,-1.292193142,-0.453515517,-0.831605624,-1.655536432,0.520640819,-2.070918696,-0.558140984,1.0,-2.0,-10.7,0.1,-6.1,-2.0,-2.0,-3.0,-4.0,-9.0,-11.0,-6.0,-2.0,0.0,1.378886487,0.0,-0.13,0.969064994,1.319296258,0.617321293,1.04664687,-5.752935502,-1.415192962,-3.615024973,1.471688641,-1.216700989,-5.922742976,-4.393471433,16.65279357,-2.777783031,-0.934101239,-1.442647971,-1.239452487,0.268096675,0.123992576,-5.0,-2.5,-3.0,-3.0,-2.7,-5.2,-3.4,-2.9,1.685179649,-0.60331685,8.962534543,-1.917529348,0.460904882,-0.722533797,-3.392816594,-6.78427851,1.594930141,-3.590066231,-18.84472124,-5.982366062,0.520834511,-3.76423416,0.962059799,-2.136833441,-3.141008908,-7.804521998,-2.0,0.0,-1.9,-3.6,0.945454455,-0.07,-0.05,0.570119571,-15.77492901,-8.334909886,-29.23163512,78.0,493.3,369.0,447.6,413.4,473.1,532.3,49.4,48.1,0.0120848261999999,-0.04649932,-0.0219927249999999,-0.0391857634,-0.0309304654,-0.0160685838,-2.538,0.489574605,-0.065,-0.055,1.33996084,-3.671224665,204.524
2012-07-31,-0.036973017,-0.015978908,-0.052969117,-0.054158609,-0.142842789,4.893455487,0.714288751,0.759305091,0.928511778,0.587200748,-0.861178219,1.965668135,-0.229420541,-0.011222715,0.011187559,-1.127016697,-1.896482806,1.017532804,1.963887407,2.35674694,-4.475528853,2.823205963,-1.220099603,-5.0,-5.0,-3.2,1.8,-1.4,-2.0,-3.0,0.0,1.0,-1.0,-2.0,-3.0,-2.0,0.0,0.661949756,-0.25,-0.18,-1.918746361,,-5.435109165,3.792452523,-0.039844932,-1.329967615,-0.85426545,4.171821374,-0.438148795,0.36013307,5.399769233,-11.46791518,2.321423469,-1.153657263,-1.597903506,0.56529263,0.0,0.494438585,-4.0,-9.9,-4.0,-2.0,-5.8,-4.6,-5.3,-4.4,,,,,1.052281511,-0.041358219,5.623140122,6.899287149,1.880933196,-4.853624137,-8.709942568,0.479234144,-0.26007817,2.996966969,-0.640343704,-0.65005646,4.040770837,1.988466512,-4.0,-1.0,-0.6,-1.5,0.739408584,-0.14,0.01,1.497886678,,,,69.0,482.2,356.8,449.0,408.1,467.2,535.4,47.2,45.9,-0.04001316775,-0.0230823064999999,-0.0135908414999999,-0.02707253825,-0.0328536595,0.05424364425,-7.135,10.18249423,-0.5,-0.415,-1.170550143,-1.003742056,181.06
2012-08-31,0.030401121,-0.131923504,0.217800398,-0.10453165,-2.208803278,-2.838667736,-2.401075732,-4.328341771,-5.704968864,0.0,0.100231191,-0.199761538,0.469202672,0.157003509,0.167663371,-1.22808561,1.896482806,-0.338028491,-2.068326059,-1.328663547,-2.434356568,-0.644470544,-2.485787648,1.0,-7.0,5.4,-3.0,0.4,2.0,1.0,-1.0,1.0,-3.0,0.0,0.0,0.0,-1.0,0.748109924,0.0,-0.3,-1.025920517,,-3.699993498,-1.66284992,-2.073003132,-0.032462263,1.650384032,-0.074902363,0.612872194,3.123022702,-7.40117026,-9.482254486,-2.317911228,-2.564243061,3.689483021,-1.133798994,0.0,-0.370599559,-2.0,-1.6,-9.0,-3.0,6.7,-4.3,4.1,-6.0,,,,,0.698969875,0.146013186,-9.383525328,-6.285411679,-11.15910654,-13.18222144,6.223506403,-1.849670747,-0.391389932,0.894574656,-1.401640197,-1.643872634,-5.180846004,-4.188216801,0.0,-4.0,-1.5,-0.6,1.116333017,-0.17,-0.02,1.221527107,,,,69.0,455.4,362.5,450.5,415.7,453.3,536.5,47.5,44.8,0.027952545,0.0433478058,0.0440205628,0.0612632014,0.0097303042,0.0206958592,-1.178,4.783745705,-0.06,-0.13,3.538064073,-0.26544326,169.268
2012-09-30,0.03815036,0.2157843,-0.649413077,0.259192779,1.62793637,8.68399729,1.686786981,6.57226539,1.360565206,-0.46948443,1.640624532,-0.761353242,0.705106789,0.167944954,0.089305655,6.492458959,-5.954139369,0.11280317,0.625002035,-1.826172226,11.33570746,-0.431966114,5.0954418,1.0,0.0,-4.9,-1.4,-2.0,-2.0,-2.0,0.0,-3.0,-1.0,2.0,3.0,-1.0,0.0,0.50057601,0.0,-0.04,-0.612462971,3.533120582,5.353794932,6.316101873,3.451448357,0.154101981,0.724850956,-2.087577838,0.348533609,-0.00611303,8.891881095,-18.66656376,1.274187059,3.404584141,-1.959566295,0.908065264,0.0,0.123685854,-1.0,-0.3,2.0,-1.0,-0.4,7.4,1.0,13.3,1.779394135,4.407091658,11.18983249,3.075699517,0.569663963,-0.087570669,5.169851809,1.819334596,27.9838895,14.56239178,-11.76775834,-0.081201791,-3.322564763,-2.186582292,-0.76294648,0.989562775,9.276007157,1.190490251,-1.0,-1.0,-1.0,1.5,0.720353812,-0.06,-0.07,4.670538406,-3.636693619,0.131182712,-14.59086531,68.0,478.6,374.1,449.2,414.0,468.0,537.4,45.7,43.0,0.048244649,0.05059590125,0.02098353525,0.01922513275,0.04502771675,0.0041410585,7.967,-1.095297176,-0.03,-0.02,4.286477201,-1.832831485,179.9625
2012-10-31,-0.093698347,0.003991618,-0.376331043,-0.092767971,0.097338447,0.480719914,-0.359066813,-1.941808586,2.854618191,-0.945633524,0.997842445,5.241310227,-0.18393297,-0.033566434,0.044622937,-1.752235069,4.204823624,-0.56529263,-0.938974035,-0.080160325,0.212690615,1.39712106,2.003710023,0.0,-2.0,4.6,0.1,1.3,1.0,2.0,2.0,-1.0,1.0,-1.0,-4.0,-1.0,1.0,0.891635202,-0.25,-0.02,-1.599704322,,3.622486032,5.594961378,1.90921196,-2.129657029,-3.356290794,-1.309221627,-0.776175431,-3.813070955,-3.258433633,2.721908884,4.307309099,-0.20942416,0.526317004,0.22573373,0.267379838,0.0,-2.0,-1.3,-3.0,-5.0,-0.2,4.1,-2.0,-5.8,,,,,0.452133792,2.326093548,7.114823305,1.075921915,-14.37067207,-15.00212865,13.89143058,-0.407000969,2.666824708,3.073225213,0.654309859,2.591937755,-6.483965165,4.382677404,-1.0,0.0,1.8,0.9,1.479576403,-0.22,0.02,-4.306918789,,,,,,,,,,,,,0.0775075255,-0.00768551175,-0.015575281,0.0073139225,-0.08366249675,-0.0788320505,3.479,-5.553610359,-0.015,0.015,-3.933152421,-1.850928185,175.89249999999998
2012-11-30,0.046868506,-0.307821707,0.529913112,-0.259433651,0.466596265,-2.705152274,0.597730411,0.301205047,-0.281822638,1.063211433,0.210085896,-0.000730809,-0.358015028,0.07830416,0.156023658,-0.421763594,7.777770104,0.11331446,1.766279684,-0.805157329,2.102389979,0.0,1.432432729,2.0,0.0,-6.5,0.1,0.2,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.970266374,0.0,-0.1,-1.769054315,,1.512228779,-0.257684066,0.003789702,-2.778539429,-3.002272341,0.969811436,-0.69393818,-2.42989393,-8.227449562,5.144826302,1.281897605,0.313972,3.987666595,0.562115027,0.266666825,0.493219249,-1.0,-1.1,0.0,-1.0,-4.3,-3.9,-5.7,1.1,,,,,0.256579624,-1.906116983,-6.330642237,-6.509357012,-12.40526487,5.637351721,13.76398796,-1.56188954,2.212191709,-0.126182982,-2.086841243,0.743497849,4.744436405,-4.551882182,-2.0,-2.0,-6.4,-3.0,0.868026469,-0.03,0.0,1.084027094,,,,66.0,496.0,380.2,448.0,426.4,475.1,534.4,48.2,46.3,0.0273609394,-0.022205834,-0.0185853772,0.0417851882,-0.0722478642,-0.1112676896,6.437,2.293357527,0.055,0.075,1.452573893,-1.112585379,215.938
2012-12-31,-0.039743114,-0.176324483,-1.428613193,-0.217357639,-0.225184078,1.909669746,0.475625153,2.377526549,0.656354911,-0.353149278,-0.090553604,0.093899589,0.18459205,0.156424613,0.155780603,1.176484158,0.407332539,-0.567860697,-0.723517368,0.0,2.330468732,-2.266691756,-1.522644733,1.0,-2.0,9.8,4.3,-1.1,-2.0,-2.0,-1.0,0.0,-1.0,4.0,4.0,-1.0,0.0,4.189282416,0.0,-0.2,-0.974833198,1.103842789,-6.324760528,-3.560850229,-0.722792425,-0.751883241,-1.05223408,1.090761251,-0.245495287,-2.637283649,4.463215402,-9.491649291,3.76066092,1.246122044,4.077155189,-0.112170511,0.398671624,0.368324542,1.0,1.5,-3.0,-1.0,4.8,0.6,1.9,-8.8,2.966997848,3.914328893,3.526994906,-5.085953751,-0.985802169,-1.163092872,-0.661792732,-1.921904127,20.12942341,54.40642652,-49.4509597,0.248241749,-3.803737239,1.005033585,0.442968609,0.211416569,1.675942076,-3.27051524,1.0,-2.0,4.8,-2.6,-0.095417286,-0.04,-0.07,3.264962585,-0.630360227,4.641485395,-7.802355465,68.0,488.2,373.7,448.8,426.5,476.3,537.9,50.1,50.1,-0.01102853475,0.021050886,0.0520116385,0.063509595,0.08141619575,0.07060234325,0.3065,-0.963812702,0.13,-0.08,3.826069136,-1.522937088,199.115
2013-01-31,-0.009828311,0.076178261,0.401316454,0.066033524,0.242075373,4.540165578,-0.594885752,-5.121601165,1.943605838,0.117855052,-0.457776239,1.53764645,0.594885752,0.401114744,0.399467908,0.333611652,3.200273109,0.6810469,-0.833338156,0.885317654,-1.915243221,1.946007355,0.36036075,1.0,3.0,-5.1,-1.0,3.6,3.0,3.0,4.0,-1.0,0.0,5.0,5.0,-1.0,-3.0,-1.685301113,0.0,0.3,-1.084815896,,1.762192306,-4.860639321,5.043351309,-0.060052333,-0.804346221,0.831852688,0.157186396,-0.946474594,4.399156928,-19.18470452,-4.486014953,0.41194703,-0.607166407,0.671143459,0.264900817,0.366972889,3.0,2.2,3.0,1.0,-0.3,-5.3,2.2,6.8,,,,,3.209437107,0.978594576,6.256536309,5.902529167,1.392780174,-77.15246089,4.069783811,3.810757,2.508382339,-4.60439385,3.474833854,1.986474103,-4.072432116,8.30665987,4.0,1.0,-1.6,-0.9,0.83170693,0.03,4.44e-16,-1.773731204,,,,,,,,,,,,,0.07107411575,0.01176820025,-0.0114414385,0.000315521,0.033654083,0.02138938825,-1.975,4.966711738,-0.025,-0.13,-2.356897514,2.794201814,226.7275
2013-02-28,0.106968503,-0.176501309,-0.841424662,-0.066033524,-19.33938858,-19.88870112,0.0,2.140754535,-0.551471986,-0.590669172,-0.968938775,-2.742969664,0.33374634,0.244335972,0.254382706,-0.08329863,0.262123348,1.459879942,1.040592116,1.194757342,-0.693003466,0.427351078,-0.089968517,0.0,2.0,-1.5,-0.3,-0.7,1.0,0.0,-2.0,-1.0,2.0,0.0,-1.0,1.0,1.0,0.680989915,0.0,-0.23,1.98237929,,-7.597024949,-9.521070297,-11.29634594,2.407916252,2.691994242,0.107526892,0.684800172,3.074917691,-4.266969202,28.59247928,1.979372979,-1.240967322,-1.968083203,0.887908164,0.264200946,0.122025641,2.0,0.4,2.0,-2.0,0.7,-2.3,-1.0,1.1,,,,,-0.905639341,-2.09523526,-19.97228022,-2.594339449,-8.663423197,-14.64158346,21.25472795,-4.724005356,5.331211569,4.60439385,0.319659303,-2.409755158,3.301485607,-4.613668294,-2.0,5.0,3.8,4.7,0.46210145,-0.01,-0.09,3.237145282,,,,69.0,491.5,364.0,448.3,427.9,476.2,543.9,49.9,48.8,-0.022994681,-0.0041909645,-0.0140912874999999,-0.0153347407499999,-0.027566155,-0.0599421074999999,-0.795,-4.67442926,-0.115,-0.135,3.733184223,-0.063660328,124.0075
2013-03-31,-0.169625593,0.512595732,-0.05437716,0.337477773,17.02169167,13.00949631,-0.598445832,-3.698418428,1.916991611,-0.475060276,0.055995345,1.878728459,-0.096779404,-0.122093361,-0.143702009,-4.43002589,0.39190122,-1.233891145,-0.518942524,-0.555777532,-10.16585216,-1.395621149,-4.322511974,-3.0,-1.0,14.2,-1.1,3.1,1.0,2.0,1.0,3.0,4.0,3.0,3.0,0.0,-3.0,2.622533133,0.0,-0.06,1.418100589,-0.817852156,11.12393922,11.77409974,8.338476971,0.259360112,-0.796939084,-0.971929897,-0.40052806,2.786198543,0.13201322,-6.889542982,0.221180788,-1.256561036,0.0,-1.671348097,0.394997222,0.0,2.0,2.6,2.0,7.0,2.8,17.3,10.9,2.5,3.160060607,6.640317945,-0.06637261,4.151769358,0.428814897,2.391436986,19.45390986,-2.406702608,6.848997985,33.49772916,9.385924843,0.665006607,-7.572571053,-0.878850603,-2.150620522,-1.173346795,0.415011323,-1.016957917,2.0,0.0,2.4,3.7,0.829257677,-0.17,-0.01,-1.071603605,8.131107168,11.60961918,1.405906827,71.0,486.7,367.4,446.7,422.0,466.9,537.1,52.0,52.2,0.0418414404,0.0202984082,0.0123893911999999,0.0248735134,-0.0181418543999999,0.0207504876,4.935,0.439532558,-0.18,-0.13,-0.883734753,2.382052949,144.102
2013-04-30,-0.085702299,0.756072046,0.237617752,0.667711236,0.6755134,9.886355241,0.0,2.786558006,-3.122384045,0.118976814,1.354906157,2.800474136,-0.139958035,0.0,-0.066393717,-0.699303549,-1.180341572,0.674918197,-0.835950532,-1.524297464,1.527913605,-4.19487552,-1.897590146,-2.0,2.0,-9.5,0.7,-2.6,0.0,-1.0,-1.0,-4.0,1.0,-5.0,-3.0,0.0,0.0,0.342903478,0.0,-0.13,1.7653098,,-2.47101741,3.790298806,-0.749785139,0.591495872,0.092279305,0.993421408,-0.313725748,-1.293149062,0.526317004,-2.520765977,6.816098963,0.0,-1.62808856,1.450109069,0.262467342,0.24360548,0.0,0.4,2.0,6.0,-2.0,-4.4,-4.2,2.5,,,,,1.143190756,1.312114446,-0.736910807,3.402974859,-6.848997985,-4.037098076,13.61532013,0.825087189,-3.528181414,2.490788791,1.188560723,0.428266179,7.115298587,1.437656897,2.0,0.0,0.2,-0.4,0.901078287,-0.04,0.01,-2.063144505,,,,73.0,486.9,353.3,446.7,422.2,467.7,540.0,52.6,53.7,0.05234230175,-0.00650647275,-0.0316950217499999,0.0032417139999999,-0.12667909725,-0.04248441475,-4.755,-4.53263815,-0.035,-0.03,-1.634267541,-0.369431619,74.265
2013-05-31,0.047710485,0.154489127,2.311041883,0.203669971,-7.593124498,-7.547316008,0.71770643,1.06303203,1.848481467,0.237529803,-0.112052098,2.358056293,0.0,0.376898794,0.386676723,2.4264622,0.526317004,0.335758569,0.627617123,0.080808085,6.173892739,-0.11280317,2.739897419,0.0,1.0,6.5,0.8,2.6,1.0,1.0,0.0,1.0,5.0,9.0,4.0,1.0,0.0,2.789178988,-0.25,-0.12,-0.999784364,,4.55194013,2.795326496,-2.925347069,-0.867612016,-1.822815643,1.281110721,-0.344268279,-2.182141626,0.914441382,7.534832178,-1.488538663,0.630254187,-0.506330196,-0.221729581,0.392413846,0.243013485,-1.0,0.1,1.0,-1.0,3.3,3.5,3.3,-4.3,,,,,-0.840827465,-0.129674318,1.942288035,1.719944118,-1.366763873,10.49710158,-16.13629126,-2.580251343,2.724964245,0.490798531,0.214592357,-0.53561992,-0.116719998,-3.416216063,-1.0,2.0,0.0,-0.9,1.144945097,-0.09,0.01,1.871429144,,,,73.0,489.6,365.6,450.1,421.4,469.3,528.5,51.1,51.5,-0.0321471085999999,-0.0148334491999999,0.0161255311999999,0.0079976976,0.0356458758,0.0437981774,3.7375,-1.857858861,0.35,0.29,2.322742599,2.408086782,67.988
2013-06-30,0.056657635,0.221413976,0.465269559,0.279849141,7.236624046,-8.140976189,0.475625153,0.150943425,-0.643089033,0.944517057,-0.52454683,-0.060280397,-0.118579219,0.143733786,0.055117678,-1.032711416,-1.988137055,-0.335758569,0.312337578,1.602598402,-2.599424338,-0.679504313,-1.124660402,2.0,-3.0,-4.3,-0.6,0.9,0.0,2.0,0.0,0.0,3.0,0.0,2.0,-1.0,1.0,3.9812302,0.0,-0.19,2.185421901,4.124140079,-3.403700763,-9.070744591,-4.020502295,2.515231461,2.09147825,0.908137181,-0.009853673,1.243471519,-0.521513568,-11.3759225,0.079738837,1.145249373,-0.126984144,-0.556484463,0.520834511,0.604962523,-1.0,0.7,-1.0,-2.0,-0.3,-6.8,-2.2,1.5,4.494681419,7.416170557,6.463490836,3.174015705,0.141082341,0.165097003,-5.408986215,0.969704568,-5.177626952,-7.977362904,0.548018624,2.662386871,-2.724964245,3.014091938,0.747467442,-0.107469113,-0.874611348,1.294795819,1.0,-1.0,-1.3,1.8,0.91801968,-0.03,0.0,-7.131219996,10.34385697,18.47903492,2.582928947,74.0,487.9,355.7,453.4,415.3,472.7,527.5,49.4,48.7,-0.086224051,-0.04706034225,-0.052098794,-0.07823485225,-0.023955629,-0.045825937,-8.437,-0.486767259,0.37,0.245,-6.436781861,1.114469996,89.905
2013-07-31,0.131686136,0.055276979,-1.450198213,0.191226585,0.224434684,12.86173778,0.944517057,0.900906994,1.554672374,0.702579002,2.307506821,2.003284961,0.215494103,0.12145974,0.011019891,-2.451961717,-3.542604785,-0.112170511,0.414938355,-0.557992679,-8.947500643,1.129955525,-4.235474257,0.0,0.0,-2.9,0.2,-0.3,2.0,-1.0,0.0,-1.0,0.0,-2.0,-4.0,1.0,-1.0,0.29893181,0.0,0.2,-0.705435998,,-1.862261572,12.23385938,6.339550862,-0.894585144,-0.815891225,0.335817295,-0.019710259,-1.019816644,6.698650278,15.3297918,-0.309125117,-1.880933196,1.513269735,-0.11166947,0.518135874,0.120554566,-1.0,-2.3,-2.0,0.0,-1.5,-5.2,-2.4,-2.4,,,,,-0.280755647,-0.270114768,6.913625505,5.856474255,9.369857591,11.5660046,-5.306922519,-4.363108136,5.24666389,-7.52048644,0.318640737,-1.08109161,0.362893077,-2.518587316,-2.0,0.0,-0.6,-2.4,1.09153276,-0.01,0.1,2.685112405,,,,,,,,,,,,,-0.030151131,0.0091354815,-0.0215664817499999,-0.06802019675,-0.0530017175,-0.00703646975,5.478,3.612305818,0.13,0.03,3.984259546,-1.59488086,89.58500000000001
2013-08-31,-0.001437402,0.165647839,0.182495773,0.164162902,-2.454639956,-6.224230888,-1.063211433,-1.203022028,-3.603161137,0.233100339,-1.442633111,1.866281582,0.354553151,-0.044150111,-0.044086852,5.350715405,2.736148801,1.005033585,-0.414938355,1.191909224,16.27988903,0.224466985,5.453287902,1.0,-2.0,-2.8,-2.4,0.2,-2.0,-1.0,0.0,4.0,-1.0,-2.0,-1.0,-1.0,1.0,0.502018826,0.0,0.02,-0.913468104,,1.04584303,-3.218622472,-4.214837605,-0.653407891,0.639422848,-0.55681186,0.275590726,-0.092032612,2.653955523,-13.16728115,1.113004023,2.602957993,0.0,0.889883514,0.386847678,0.360794138,0.0,-1.8,-3.0,0.0,2.6,-1.8,-3.2,2.8,,,,,-0.369320792,-0.518974456,-4.407228639,0.113700979,8.969594236,-7.550580711,15.46400863,-1.642924978,1.68944889,0.638164259,1.578149534,1.83096122,-0.785625709,-4.129850792,-1.0,-4.0,0.1,-0.7,1.270971805,-0.08,-0.08,0.642124491,,,,70.0,478.4,364.9,453.0,422.0,483.1,518.6,47.5,46.0,-0.0332612324,-0.004462142,0.0226750548,0.0039144885999999,-0.0012470782,0.0538130772,-8.972,3.143230123,-0.015,-0.14,0.482656634,-0.782614358,74.0
2013-09-30,-0.183527945,0.452160324,0.538602405,0.266666825,2.581084962,2.984668795,-0.476191376,-1.98631435,0.375587296,-0.466745305,0.489644062,1.07228184,0.192864091,0.352656306,0.308200574,-5.973216303,0.404040954,-0.445435035,0.621763661,1.333876191,-15.96039994,3.307909098,-3.602285225,0.0,3.0,2.6,1.3,-3.6,-2.0,-3.0,-2.0,-4.0,-4.0,4.0,4.0,-2.0,0.0,0.790821718,0.0,-0.07,-2.688507139,2.821405332,-3.652168518,-4.377726056,-1.302912665,-2.478389549,-2.338606364,-0.793277205,-0.108177224,-0.078952567,-9.352605801,18.05452594,0.538387516,-2.602957993,3.323382775,-0.778214044,0.128617381,0.119976019,1.0,2.7,3.0,-4.0,-1.6,3.4,0.2,-0.9,3.992072319,0.848195529,-1.421331493,3.186567161,1.178760037,1.459737689,-2.773465731,-7.305957087,-14.70268741,-1.148938538,-23.42105993,-0.875662338,3.668975724,1.515180502,1.553630422,-1.939715988,-0.110189308,1.275062812,2.0,2.0,0.0,-0.7,0.978640898,-0.02,0.0,3.599381239,-1.046418881,-4.729637437,-2.354843576,72.0,466.3,372.0,453.3,420.2,469.4,520.8,49.7,49.8,0.0184461854999999,0.04523943775,0.0570923975,0.0556493315,0.081807981,0.0685925325,10.003,-2.235787592,-0.185,-0.04,5.820174347,-3.39736585,116.69
2013-10-31,0.072371494,0.168544871,0.661824309,0.243188933,0.808570521,14.14981242,0.594885752,1.531423497,-1.036278704,1.1628038,-0.320901247,1.970572972,-0.310908854,0.087970096,0.109841839,4.789770539,5.49157576,0.33426215,-0.829880281,0.077911963,11.36988606,1.827025565,6.718944449,0.0,2.0,6.2,-0.2,5.3,2.0,4.0,4.0,4.0,7.0,-2.0,-2.0,3.0,2.0,1.444699913,0.0,-0.05,-1.908003011,,12.27216142,9.673626257,10.50940524,-1.871781272,-2.459042459,-0.415004586,-0.354854981,-1.512065416,17.02666163,16.17251095,2.003401341,2.191010964,0.241838086,1.660248429,0.512821637,0.597730411,1.0,-0.5,3.0,4.0,1.6,4.2,2.6,2.0,,,,,0.501205751,-0.144107348,17.37735089,16.31910752,19.03123198,2.59754864,30.44266016,2.518587316,1.968083203,1.86225121,-2.602957993,3.001297083,4.332712023,4.857467015,0.0,1.0,-2.4,3.3,1.779203267,-0.03,0.03,1.645410286,,,,,,,,,,,,,0.00846886375,0.0437322875,0.0224470105,0.0394460715,-0.00780976825,-0.01044041375,-3.287,-3.814997298,0.03,0.025,1.733251217,-1.105991811,177.4875
2013-11-30,-0.017215238,0.211259419,0.325106927,0.189580704,-0.756704069,-9.932686433,0.473373665,-0.456969569,3.077165867,-0.231481585,-0.031510149,-1.527956759,-0.010738255,0.23055398,0.25217929,-1.197619105,1.012666882,0.0,1.242252,0.0,-0.356506616,-2.261808859,-0.906624524,0.0,-2.0,-6.4,-1.5,1.6,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,-1.0,3.000530905,0.0,-0.02,-0.373776038,,-5.236633855,-1.782117861,-5.635263306,-0.774354589,-0.452197153,0.415004586,-0.197687126,-1.977322579,-12.05431809,-9.479750621,2.020328857,-0.829020292,1.913934021,-0.440044714,0.382897724,0.238095351,1.0,1.1,0.0,0.0,0.0,-3.9,-1.5,-0.5,,,,,0.616263988,-1.259282117,-13.56051356,-8.899578586,-19.96727625,22.75052995,-2.165751902,-0.947874395,0.486027688,-0.493219249,0.52604014,-0.848361398,0.888021968,-3.330719802,1.0,0.0,1.4,-5.0,1.10057517,0.02,0.006,0.725409075,,,,74.0,494.2,363.8,452.9,423.7,474.8,509.9,50.4,50.2,-0.0069813374,0.0061942908,-0.0045581317999999,0.0029128108,-0.0404236,-0.0734590114,7.481,-0.096294715,0.267,0.182,0.390348111,-0.350906177,72.192
2013-12-31,0.133916665,-0.179933551,0.740595722,-0.041676929,0.086059412,2.315645071,-0.118133505,-1.228894113,-0.552487593,0.347021748,0.274713142,2.687736007,0.118057433,0.120554566,0.065681447,-1.648627362,3.343964821,-1.118579896,-2.079076967,-1.807514828,-0.573067471,2.261808859,-0.091116179,0.0,2.0,8.0,3.1,-0.8,0.0,-1.0,1.0,-1.0,-3.0,-2.0,1.0,0.0,1.0,3.106929915,0.0,-0.09,-0.580329915,2.526490464,0.159413534,0.506255221,2.847553497,-0.323695659,0.379660378,0.243941363,0.227306517,-0.683903637,-2.264247675,9.943653713,-4.49815233,1.651224307,2.110277607,-0.552793005,0.381437208,0.474496738,-1.0,-1.1,-1.0,-2.0,-2.0,2.1,-5.2,-0.3,3.489428097,5.573384068,4.659706613,7.843570776,0.117879922,0.111065573,1.598057073,-4.053826633,2.476906811,11.14913558,5.067553958,2.817087697,-1.342302033,1.106341954,-0.73723346,1.794243384,-6.557504194,0.0,-2.0,1.0,-0.7,0.6,0.937048362,0.09,-0.006,-1.653305118,2.357185373,-0.796807958,7.222680468,73.0,497.1,367.4,452.7,422.2,479.0,516.8,50.8,51.3,0.0150579635,-0.002113627,-0.02781476275,-0.01701011,-0.04563207925,-0.0905869065,-2.0945,2.883705059,-0.105,-0.1405,-1.150924714,-0.487471733,77.7225
2014-01-31,-0.070297854,0.73723346,0.42566144,0.668519854,0.426891925,-3.012928501,3.256101605,7.587280826,-0.927650437,3.405550441,-0.016902697,0.842418816,0.534875045,0.218818468,0.284122145,3.94562329,-1.968083203,2.663864508,3.000742477,2.506004281,5.384033528,-1.070674039,1.087952708,1.0,-2.0,-6.5,-2.9,2.7,1.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,-2.0,-0.224598252,0.0,0.05,0.761757603,,-5.179254164,-12.30430889,0.886289556,0.148855156,-0.258335495,-1.687893934,0.26618047,2.138646975,1.264239342,0.175003439,2.442843707,-0.102406563,-2.823717018,1.975914998,0.379987791,0.472255895,3.0,1.0,-1.0,1.0,0.6,-5.8,0.8,4.1,,,,,0.458083722,0.25994436,-9.150114854,-3.243527575,13.56316321,-74.67351375,-68.1769141,-3.949010971,-2.739897419,-0.982808894,2.711323541,0.937018829,2.656827534,1.151984383,3.0,2.0,-5.4,-0.4,0.85285379,-0.05,0.009,-3.552058566,,,,72.0,487.0,357.0,451.3,421.4,483.3,515.3,50.9,51.0,0.0111610534,-0.0039186944,-0.0369470086,-0.0631402237999999,-0.012882182,0.0080404978,-7.3225,-0.875909136,-0.013,-0.0015,-1.678664648,2.455201401,75.166
