date,date_w,USSKORW,A001,KOEMPTOTO,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCNFCONR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOEQUIPTE,KONEWCONA,KOPSMANUG,KOMSCONGG,KOIPMIMAG,KOMPCAPGG,KOMPCONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOROCOINF,KOPIMANUG,KOPICONGG,KOBSIBAPR,KOBSISAPR,KOBSIBMPR,KOBSESI.R,KOBSIBMAR,KOBSIBNMR,KOEXPGDSA,KOIMPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPCONA,KOEXPPRCF,KOIMPPRCF,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOPROPRCF,KONETTRDF
2021-03-31,03/12/2021,703.57086,108.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,03/19/2021,702.95082,112.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,03/26/2021,702.90388,113.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,04/02/2021,702.96543,117.158,1020.835855,464.3428898,467.4696249,469.7749367,460.7168189,1805.234106,1658.329614,100.6,96.0,107.0,72.0,469.2264893,1662.807097,464.2465971,461.8086411,467.9349584,468.8591794,462.0058798,464.2465971,463.9571613,464.3428898,458.5987367,462.7909673,457.0578741,456.3305982,83.0,88.0,89.0,102.0,117.9,106.5,1089.099907,1081.461608,1641.137098,476.8478804,492.8701911,1597.940813,467.6839473,470.0207601,462.3402954,461.6110126,461.3336749,464.3332647,458.2617782
2021-04-30,04/16/2021,701.80884,116.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,04/09/2021,702.2079,116.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,04/23/2021,701.66769,114.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,04/30/2021,701.90775,121.01,1021.005271,465.8710953,467.1893818,472.0282993,462.9862799,1806.813391,1652.860482,102.5,97.0,106.0,77.0,477.2378105,1669.329611,464.053733,462.6931678,466.9083512,472.2063937,462.1043535,464.8229675,464.5351976,463.6668853,460.7168189,463.8604962,456.3305982,455.8078578,88.0,98.0,96.0,106.0,115.6,104.9,1084.400232,1083.744436,1641.084422,463.4826071,487.1296595,1599.230564,470.2841213,469.7931666,462.4776716,461.8382517,461.5219522,465.2816839,459.4715728
2021-05-31,05/07/2021,701.48233,120.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,05/14/2021,702.68619,115.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,05/21/2021,702.79931,114.6925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,05/28/2021,701.55598,116.032,1021.207459,465.2053772,466.9083512,470.9530201,462.399194,1809.472814,1658.999099,105.7,98.0,108.0,85.0,467.6560182,1653.126752,462.5952725,460.3168183,465.8710953,469.6837375,460.0157644,465.1099118,463.4728988,462.0058798,462.399194,464.2465971,456.2262685,452.1788577,88.0,101.0,96.0,106.0,111.1,100.6,1083.417734,1077.709043,1639.926725,470.6643155,471.7248089,1596.261075,472.1084811,472.7210812,462.5462889,462.0748216,461.630793,465.8236907,460.7068383
2021-06-30,07/02/2021,703.06541,120.538,1021.438554,466.3439094,466.8144985,473.1802837,463.7637376,1806.554598,1656.258453,111.1,100.0,113.0,94.0,474.3191484,1671.434612,463.4728988,462.2027303,466.9083512,470.5015521,461.8086411,465.6813419,464.3428898,464.053733,465.1099118,464.4390899,455.7029811,452.9368473,88.0,102.0,98.0,110.0,105.7,106.9,1091.106045,1082.832222,1638.586758,480.4266916,483.4534349,1595.038681,473.0568595,475.4021133,462.5462889,462.1732274,461.6505696,466.3533429,459.844764
2021-06-30,06/25/2021,702.76117,115.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,06/18/2021,703.46038,116.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,06/11/2021,701.79989,115.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,06/04/2021,701.27322,112.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/09/2021,704.34437,119.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/16/2021,704.09741,107.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/23/2021,704.9359,111.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/30/2021,704.9155,123.89,1021.632554,467.2828834,466.6265285,473.4442522,465.396035,1808.982418,1659.851244,103.6,98.0,108.0,82.0,477.5756487,1649.253968,464.1502115,462.3010104,468.7671407,471.4024591,460.9162207,465.3007515,466.1550519,463.0837933,461.5120517,464.6312129,457.7798989,452.2874943,87.0,99.0,97.0,105.0,102.5,94.7,1092.344469,1089.072602,1642.457794,473.312355,485.2420813,1594.326596,476.873357,478.9406575,462.751859,462.2322245,461.9566066,467.3202596,458.2617782
2021-08-31,08/27/2021,705.80959,102.66,1021.786024,466.8144985,468.0277658,473.0039168,463.9571613,1805.297504,1657.56746,102.9,99.0,107.0,77.0,469.8660529,1656.848607,462.399194,458.9040804,469.5924549,468.3056725,461.9073091,464.7271362,464.2465971,462.4972813,458.394655,464.8229675,462.0058798,453.4747722,87.0,99.0,95.0,106.0,95.4,100.6,1088.115752,1085.091047,1644.605519,478.9656066,457.3369873,1591.094847,478.1389831,480.229825,463.2298853,462.5070848,462.2027303,467.8420648,456.9543008
2021-08-31,08/20/2021,706.92277,103.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,08/06/2021,704.39718,118.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,08/13/2021,705.8212,115.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/03/2021,705.25307,109.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/10/2021,706.50838,110.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/17/2021,707.50563,106.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/24/2021,707.34858,100.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,10/01/2021,707.37908,101.856,1022.044926,469.2264893,462.7909673,477.6599302,469.4096395,1808.150002,1659.974539,104.2,99.0,109.0,78.0,464.7271362,1644.48535,461.6110126,458.5987367,468.7671407,466.7205577,460.6169686,466.2495253,465.58633,465.8710953,466.6265285,465.1099118,463.7637376,450.0920165,84.0,95.0,90.0,105.0,96.2,102.8,1093.156761,1085.198099,1647.52091,483.3579847,473.8564069,1589.420182,479.3556647,482.494808,463.6378113,462.751859,462.0846665,468.2131227,457.7182149
2021-10-31,10/29/2021,706.86915,113.006,1022.197765,468.8591794,468.6750173,478.4988613,465.4912278,1811.30696,1664.727096,107.4,101.0,112.0,80.0,459.4109239,1655.69702,462.6931678,459.8145571,469.501089,469.6837375,461.7098757,467.0957927,466.9083512,468.4905154,470.5015521,465.4912278,465.3007515,449.3120682,86.0,96.0,90.0,107.0,95.0,102.6,1092.702374,1089.391727,1648.384003,479.2479284,477.6599302,1592.00105,481.5593173,487.6036666,463.8121286,463.0642982,462.3304756,469.2448194,456.5389316
2021-10-31,10/22/2021,707.12805,108.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,10/15/2021,707.53819,97.4825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,10/08/2021,708.744,93.8175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/05/2021,707.4574,112.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/12/2021,707.32231,105.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/19/2021,707.9416,110.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/26/2021,708.64327,114.122,1022.422957,466.6265285,464.1502115,477.1531723,464.053733,1812.548874,1668.232256,108.3,101.0,115.0,81.0,469.5924549,1665.962486,464.4390899,460.5170186,470.682384,470.3203926,463.1812117,468.4905154,466.1550519,472.2953222,476.9836808,466.0604893,465.6813419,449.6470769,86.0,98.0,90.0,107.0,97.5,107.8,1100.759376,1095.705974,1654.156759,486.8687631,483.2624433,1599.445801,480.6231714,486.6148876,464.3140117,463.2882625,462.5560876,469.9570861,452.9907701
2021-12-31,12/03/2021,707.41168,108.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/10/2021,707.40872,112.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/17/2021,707.98834,110.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/24/2021,707.91675,112.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/31/2021,708.07586,106.674,1022.741717,468.3056725,467.6560182,475.1864565,466.2495253,1814.508881,1672.968315,104.4,100.0,110.0,79.0,471.0430697,1710.441445,466.9083512,463.5699391,475.1000634,474.4062185,464.6312129,468.2131227,466.0604893,470.5015521,467.1893818,466.8144985,469.2264893,449.980967,87.0,98.0,95.0,105.0,99.0,101.9,1101.426088,1102.124328,1654.614142,492.7760803,489.5074787,1602.235538,479.3970709,484.5996472,464.4775441,463.7153232,462.9960355,469.9388861,452.2331908
2022-01-31,01/07/2022,708.81416,113.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,01/14/2022,708.18514,105.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,01/21/2022,708.38869,94.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,01/28/2022,709.81359,100.22,1023.019801,466.7205577,462.7909673,475.272775,465.58633,1813.322471,1666.992647,105.0,100.0,111.0,76.0,475.4451889,1660.836761,466.5324109,462.6931678,474.5801316,472.2063937,462.399194,468.8591794,467.0957927,472.8272383,470.3203926,467.562865,465.7762636,445.8987676,86.0,97.0,90.0,106.0,100.5,108.9,1092.333394,1101.216107,1640.851116,482.8393734,486.3680881,1598.787306,480.5904516,488.9295942,465.2530757,464.2754946,463.6378113,470.9890497,453.999146
2022-02-28,02/25/2022,708.8342,102.01,1024.056675,464.7271362,469.8660529,471.7605615,459.6129441,1799.917131,1660.32109,103.6,99.0,110.0,75.0,467.4696249,1628.393309,464.053733,461.1152258,473.532087,467.9349584,463.3757643,467.2828834,464.7271362,470.5920089,461.9073091,467.8420648,466.8144985,445.8987676,85.0,94.0,91.0,107.0,83.1,101.3,1089.9621,1088.710144,1638.371891,478.6741461,476.4734756,1589.119505,482.743335,493.3970209,465.7952371,464.6983689,464.04408,471.4652197,452.1571162
2022-02-28,02/18/2022,708.65289,105.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,02/04/2022,708.87301,98.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,02/11/2022,708.98935,107.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,03/04/2022,710.48177,97.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,03/11/2022,712.05495,94.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,03/18/2022,709.94577,101.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,03/25/2022,711.10063,110.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,04/01/2022,710.64258,107.316,1023.845866,466.7205577,464.2465971,472.3841716,465.8710953,1813.855377,1671.356148,103.8,99.0,114.0,71.0,464.9187071,1677.379431,465.2053772,462.5952725,474.927053,468.5828089,465.6813419,469.2264893,467.4696249,470.7726774,463.7637376,467.9349584,465.6813419,448.863637,83.0,95.0,84.0,104.0,97.4,102.0,1106.33021,1106.368247,1656.549139,501.5025642,486.2444596,1605.961872,488.7337078,500.6961889,466.4382046,464.8421228,464.1309233,472.9774349,451.9176473
2022-04-30,04/08/2022,711.41514,106.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,04/15/2022,711.40212,103.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,04/22/2022,712.62159,103.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,04/29/2022,714.16647,104.92,1024.135168,466.2495253,463.1812117,477.0684624,463.8604962,1817.852244,1666.759634,104.4,99.0,114.0,74.0,464.2465971,1670.478994,463.7637376,460.9162207,472.9156166,466.4382046,463.4728988,471.2229258,467.7490848,476.3881877,478.1641329,467.8420648,465.8710953,443.6751534,86.0,99.0,87.0,107.0,92.0,96.7,1096.548454,1100.564663,1637.654719,482.7913657,488.8392328,1603.731934,490.208451,500.1258132,467.1238786,465.3674595,464.4871553,474.5801316,448.2324356
2022-05-31,05/06/2022,714.68037,103.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,05/13/2022,715.34936,94.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,05/20/2022,715.00817,102.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,05/27/2022,713.29687,110.226,1024.516053,465.7762636,462.8886713,476.8988271,463.2785353,1825.566245,1671.527639,103.2,98.0,116.0,74.0,473.7951297,1676.142098,464.1502115,461.0157727,471.2229258,472.5616339,463.6668853,471.7605615,467.562865,481.3809051,481.3809051,468.2131227,465.396035,444.5001434,86.0,101.0,86.0,108.0,94.8,100.0,1102.827633,1105.355914,1641.224022,489.4251279,485.7794867,1607.445719,493.1880645,503.8444995,467.7490848,466.0226392,464.9856704,475.2900298,449.9587423
2022-06-30,07/01/2022,716.92961,89.24,1024.427191,465.0143552,459.9152114,476.4734756,463.2785353,1818.994926,1668.177915,96.7,97.0,114.0,60.0,472.4729421,1703.199861,462.8886713,461.8086411,472.6502471,476.6438334,466.7205577,472.4729421,465.8710953,482.9912459,481.462041,468.4905154,472.3841716,453.2599493,82.0,96.0,83.0,103.0,84.3,88.1,1096.266463,1100.459516,1637.745332,497.5905814,481.2672041,1598.387831,494.1642423,504.4005594,468.4073784,466.4853188,465.4817126,475.8491951,449.3344371
2022-06-30,06/24/2022,716.18392,82.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,06/03/2022,713.20901,104.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,06/10/2022,715.42247,91.6625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,06/17/2022,716.35906,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,07/08/2022,716.61038,84.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,07/15/2022,718.47997,89.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,07/22/2022,717.83815,91.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,07/29/2022,717.26433,99.36,1024.590636,465.396035,459.8145571,477.8282804,463.6668853,1822.475909,1669.886559,85.9,93.0,112.0,43.0,474.5801316,1672.092395,463.6668853,466.9083512,471.0430697,477.1531723,466.0604893,472.8272383,468.0277658,484.7331743,484.4974178,468.9511334,472.7387819,445.4347296,80.0,95.0,80.0,99.0,80.7,90.1,1100.612131,1108.613209,1639.680923,496.5149664,502.2695609,1602.477349,491.6617612,501.7279837,468.8867745,466.6735542,465.8900508,476.1318868,446.383701
2022-08-31,09/02/2022,721.70802,94.594,1024.643876,468.7671407,466.0604893,477.6599302,466.9083512,1821.134763,1673.6353,88.7,94.0,110.0,47.0,481.1371017,1667.842433,463.1812117,463.8604962,467.6560182,478.5823686,467.0957927,473.8826571,470.0480366,484.8900371,481.9474789,469.501089,470.8628894,448.0740108,81.0,97.0,80.0,100.0,90.4,92.2,1094.386938,1109.783013,1638.935562,493.727576,483.1827557,1616.000505,490.3272776,500.8499682,468.7947612,466.9271111,466.192852,475.7461996,447.8699522
2022-08-31,08/05/2022,717.2954,100.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,08/12/2022,717.19026,100.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,08/19/2022,719.7237,100.5925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,08/26/2022,720.20504,90.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,09/30/2022,727.25581,83.732,1024.565781,466.8144985,464.4390899,476.8988271,464.3428898,1822.640984,1669.556752,91.5,96.0,109.0,50.0,472.3841716,1689.04246,463.5699391,463.4728988,467.2828834,480.3201036,469.1347882,474.0574823,467.9349584,485.8260814,481.9474789,469.7749367,470.8628894,452.0701029,78.0,95.0,74.0,99.0,83.6,88.7,1095.389476,1101.883956,1640.647938,502.2497987,496.7658201,1601.65058,493.101472,504.1487758,468.9695141,467.1519567,466.0604893,475.8148751,447.2780998
2022-09-30,09/23/2022,726.03856,85.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,09/09/2022,722.98823,93.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,09/16/2022,723.43395,85.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,10/07/2022,725.62831,77.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,10/14/2022,727.36199,77.2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,10/21/2022,726.48072,81.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,10/28/2022,725.98196,82.752,1024.611935,467.3762977,466.9083512,474.3191484,465.1099118,1823.889545,1673.502469,88.8,94.0,110.0,47.0,480.4840381,1611.98001,461.7098757,459.3097605,464.3428898,479.2479284,460.2165677,473.7951297,468.8591794,487.2139217,482.2697999,469.8660529,470.5015521,450.2029427,76.0,90.0,72.0,96.0,89.8,90.8,1086.719783,1098.812236,1631.332035,493.2601678,496.2634818,1599.637989,494.2499198,505.305601,469.2814696,467.7025623,466.4382046,476.3284429,448.739965
2022-11-30,11/18/2022,720.04473,95.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,11/04/2022,724.71589,90.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,11/11/2022,718.09301,91.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,11/25/2022,719.7106,90.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,12/02/2022,716.88495,77.996,1024.661616,464.5351976,463.7637376,467.1893818,463.8604962,1820.422031,1676.056435,86.4,93.0,107.0,46.0,476.8988271,1656.873729,459.2084946,461.4129927,464.7271362,481.2997033,465.8710953,473.3563401,466.7205577,488.9596966,480.5659047,469.6837375,473.8826571,456.4348191,75.0,90.0,74.0,92.0,85.3,88.4,1085.460194,1098.270726,1624.718871,485.4059454,503.8120751,1600.178653,488.6507171,499.6671587,469.1989878,467.9535268,466.6735542,476.0034897,447.8359019
2022-12-31,12/23/2022,715.52519,85.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,12/30/2022,714.04095,87.024,1024.647424,464.9187071,461.6110126,475.272775,462.6931678,1825.572468,1678.966464,90.0,95.0,108.0,51.0,475.1864565,1697.452992,457.8826211,456.017282,460.2165677,480.8927024,458.7006215,473.9701079,467.0957927,487.7484781,479.6616651,469.2264893,474.2320024,455.9126247,74.0,87.0,71.0,92.0,79.9,92.7,1091.233314,1099.579772,1623.123369,494.5136312,505.1393287,1597.22603,482.3260994,492.9280615,469.3730363,468.2871694,466.9552445,475.5915073,447.1181546
2022-12-31,12/09/2022,717.33949,81.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,12/16/2022,717.77481,86.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,01/27/2023,711.4802,90.59666667,1024.576434,461.5120517,459.8145571,472.0282993,458.4967479,1820.072476,1676.260506,90.6,96.0,110.0,51.0,460.8165695,1669.575684,457.9852378,463.3757643,462.4972813,467.0957927,466.5324109,473.3563401,466.9083512,484.3399375,480.4021045,468.9511334,475.8749274,454.648119,69.0,80.0,66.0,91.0,82.4,86.2,1074.374235,1098.592403,1603.554402,461.4030814,494.5278661,1602.619964,479.2893792,490.7420623,470.1116527,468.9878914,467.5535449,475.9520846,448.5485343
2023-01-31,01/20/2023,711.5058,94.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,01/06/2023,713.39781,88.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,01/13/2023,712.1002,92.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,02/03/2023,712.91854,96.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,02/10/2023,714.51725,100.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,02/17/2023,716.69761,100.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,02/24/2023,718.14513,94.908,1025.160599,467.4696249,467.0957927,479.0819533,463.5699391,1814.55478,1670.752203,90.0,95.0,112.0,48.0,474.1447804,1620.974824,458.8024027,464.5351976,461.9073091,472.4729421,465.8710953,475.1000634,470.1389044,487.8246106,480.8927024,469.3181063,476.1318868,455.3876892,69.0,78.0,63.0,92.0,85.5,88.2,1081.967014,1092.18022,1610.659912,463.122772,505.3886336,1587.091552,480.0572482,492.6891301,470.3475875,469.2631462,467.8420648,476.1404408,447.4263916
2023-03-31,03/31/2023,717.50918,100.536,1025.502432,465.58633,462.5952725,476.6438334,463.0837933,1825.604762,1679.855822,91.9,96.0,110.0,52.0,468.8591794,1627.915476,462.8886713,463.8604962,466.6265285,470.2296897,466.9083512,474.7537427,467.4696249,486.907173,480.3201036,469.9570861,475.4451889,455.492897,72.0,80.0,70.0,92.0,98.0,88.1,1091.294952,1099.601336,1616.479458,501.0301905,516.8721078,1604.735125,482.124884,493.4473933,470.51965,469.4370831,468.0370419,476.2601194,446.6482666
2023-03-31,03/03/2023,716.68681,93.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,03/10/2023,718.5868,92.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,03/17/2023,717.68545,88.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,03/24/2023,716.69646,95.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,04/14/2023,717.34793,94.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,04/21/2023,719.32237,97.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,04/07/2023,718.26104,95.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,04/28/2023,719.90583,98.87,1025.37218,464.6312129,460.5170186,476.3028271,462.3010104,1823.937505,1675.819089,95.1,96.0,110.0,58.0,468.4905154,1606.513571,458.8024027,459.6129441,464.9187071,463.3757643,463.6668853,474.3191484,464.7271362,488.8090941,480.5659047,470.4110134,480.729437,457.4710979,72.0,81.0,70.0,95.0,96.1,87.8,1080.833059,1085.784712,1606.919707,481.7374117,511.4514713,1596.878325,482.3582563,493.8637914,470.745598,469.7749367,468.3241721,476.1831996,447.6882166
2023-05-31,06/02/2023,717.47013,95.9425,1025.709781,465.2053772,461.6110126,475.8749274,462.9862799,1828.976383,1683.578153,98.1,97.0,111.0,64.0,468.0277658,1654.683187,463.6668853,466.5324109,468.6750173,470.8628894,467.562865,474.8404354,467.6560182,490.9709376,477.5756487,470.682384,480.6477043,453.5820108,76.0,83.0,73.0,95.0,92.8,92.5,1086.004067,1090.138028,1617.446171,497.5077199,512.6104544,1599.377882,480.7947751,490.7864016,471.0700687,470.2024627,468.6842335,475.8148751,446.9006761
2023-05-31,05/26/2023,718.79784,99.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,05/05/2023,718.38404,92.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,05/12/2023,720.2259,96.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,05/19/2023,718.93262,97.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,06/09/2023,716.06013,101.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,06/16/2023,715.24059,102.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,06/23/2023,717.68736,99.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
