date_m,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,USEPUPO,KORCNST,KORMACH,KORMCMP,KORELEC,KORSERV,KORFBEV,KORWHLS,KOUN%TOTQ,KOEMPTOTO,KOEMPMANF,KOEMPCONF,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KOIMPCONA,KOIMPGDDA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOPROPRCF,KOPPSRM.F,KOCPCOREF,KOCPEXFEF,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOPSMANUG,KOMSCAPGG,KOMSCONGG,KOPIMANUG,KOPICAPGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOSIARRLE,KOSSBFMBE,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOBSISAPR,KOBSIHAPR,KOBSIYAPR,KOBSIFAPR,KOBSIBMPR,KOBSIIMPR,KOBSIBNPR,KOCNFBUSR,KOBSIIMER,KOBSIXMER,KOBSIRMER,KOBSIBNER,KOBSIBCOQ,KOBSIBMAR,KOBSIBNMR,KOBFDSAAF,KOBFXSAAF,KOBFINAAF,KOBSIEMAR,KOBFPRAAF,KOBSIBCEQ,KOBUSINVR,pmiall,pmiout,pmioir,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KODBLNEQA,KODBLNSPA,KOLRLTCO,KOLRLTHH,KOGDP...D,KOCNPER.D,KOCNGOV.D,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOEXNGS.D,KOIMNGS.D
08/31/1998,08/07/1998,577.36505,11.30000,11.23000,718.95450,774.36122,,48,406.1821371,580.2933753,606.4784709,692.1046557,,624.4555175,487.3898771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1998,08/14/1998,571.90323,11.90000,12.90000,719.06760,772.14195,,78.2,402.4458435,576.5379173,600.5589321,682.4199742,,622.896455,482.9353197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1998,08/21/1998,575.77023,12.05000,12.80000,717.01195,770.64285,,17.58,400.0766215,577.6847046,604.1587157,689.5642211,,625.2597284,482.3904029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1998,08/28/1998,573.43763,11.55000,11.90000,719.75102,768.79972,,134.93,396.6889907,573.2985226,602.4246305,689.8058416,,626.7067712,479.5707898,7.96449014,988.941094,824.1183209, , ,996.9498583,389.5848206,918.0822062,1363.874593,,,887.0367315,1380.872761,1481.388953,501.1967739,429.2785501,530.9652876,374.2420221,285.6470206,409.6009842,391.6015027, , ,411.3983777,432.3337638,359.703825,413.8042417,416.5889729,330.6886702,338.4390263,309.5577609,1479.79472,776.4720545,1429.70777,1510.343103,349.3472658,366.0994251,400.3690194,368.6376324,413.6765278,392.1973336,,,,,,,,341.1147713,382.4284091,180.8288771,310.0092289,457.0578741,,371.6008122,375.6538103,411.5779843,397.0291914,367.8829118,363.2309103,,,,,,,,,,,,,,,,58.5,55,70,63,80,75,119,60,67.6,75,,,,64.33333333,44.33333333,57.33333333,66,73.33333333,26,44,35,,,999.1658673,1035.549268,1206.827445,14.95,14.93,1102.462334,1091.631194,1079.322518,1122.017814,1112.89269,1107.92207,1173.775226,1151.868769
09/30/1998,09/04/1998,575.00934,11.55000,12.15000,720.22888,772.50342,,96.3,401.1687329,575.1143046,605.528406,693.7809104,,633.5887238,479.2810904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1998,09/11/1998,577.02254,11.90000,13.10000,722.00080,773.21807,,329.23,401.0419327,578.4471128,606.0337411,691.106978,,632.9203838,481.1289646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1998,09/18/1998,571.11221,12.00000,12.60000,723.40329,776.87320,,330.02,398.6016685,577.5513815,600.2701179,679.6734329,,632.3229292,476.9497479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1998,09/25/1998,571.63367,12.00000,12.40000,723.43936,777.10418,,43.66,392.1180943,577.0474924,599.9383112,683.2374189,,628.6537986,472.5172978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1998,10/02/1998,573.09111,11.00000,10.70000,723.63393,776.90786,,92.37,394.7003974,575.905949,599.9432717,681.4806309,,629.3326853,473.3915142,8.40124717,988.9543282,824.2777114, , ,997.1841286,390.6397413,928.25013,1373.00812,,,888.9137227,1383.124709,1484.689984,505.4460774,433.1653969,530.8465698,374.0047741,291.7770732,407.5841091,390.6004933, , ,411.8223836,432.4132656,362.2472522,413.8999203,416.5889729,339.1147046,339.4508394,357.5150689,1469.221138,807.7136639,1495.71057,1514.509792,353.8056564,365.8420247,410.2643365,365.0658241,410.2643365,387.9499814,,,,,,,,347.1966453,384.8017675,191.6922612,359.1817741,429.7285406,,371.3572067,393.9638172,416.3559631,405.3522568,368.8879454,364.0214282,,,43,42,114,49,,47,55,37,46,59,102,53,36,80.5,85,73,101,97,81,115,87,76.8,81,,,,64,45,57,66,73,27,42,33,,,998.8650973,1033.155203,1202.96093,14.18,14.72,1105.122993,1092.097539,1080.037433,1123.334456,1113.129443,1111.910624,1176.977632,1151.825738
10/31/1998,10/09/1998,579.28916,10.50000,10.30000,719.44369,775.04641,,90.86,402.4100909,586.9551118,607.585165,692.6714413,,632.4502321,479.8101922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1998,10/16/1998,592.42825,9.15000,9.23000,718.78839,774.03731,,90.46,405.6642695,588.8517783,619.3813379,708.3043829,,638.3962612,484.0874519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1998,10/23/1998,593.70876,9.23000,9.71000,718.23521,773.14745,,69.19,410.5614154,587.2427601,618.9515906,702.8883823,,637.575709,489.9405737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1998,10/30/1998,595.25938,9.20000,10.00000,718.44775,773.06755,,61.93,409.3010339,583.8488178,618.3468247,704.7769363,,636.2872919,488.2953426,8.38274876,989.134007,824.926427, , ,997.2887674,391.322033,927.1780379,1373.957399,,,894.2162712,1378.716046,1492.222725,507.4360985,436.0675309,530.8713143,376.3522997,300.0719815,409.6009842,391.9991175, , ,412.1635422,432.4529928,363.0190458,413.8999203,416.5889729,342.4262655,339.785848,365.58396,1481.302606,762.5107148,1437.11275,1519.635474,358.6292865,369.3866996,412.7134385,361.8993327,408.933202,385.6510295,,,,,,,,349.3472658,389.3859035,191.6922612,364.0214282,428.3586562,,373.7669618,398.7130478,417.7459469,408.0921542,370.1301974,365.8420247,,,,,,,,,,,,,,,,82.2,87,92,98,101,92,112,91,78.5,84,,,,69.33333333,49.33333333,63,69.66666667,76.33333333,37.33333333,54.66666667,42,,,998.2793065,1032.836632,1201.516816,12.81,14.01,1104.468692,1092.317035,1080.061198,1122.5354,1112.166364,1112.908694,1178.094039,1158.075779
11/30/1998,11/06/1998,603.14062,8.80000,9.50000,717.90030,772.45350,,70.38,413.3565275,588.6742716,624.1795158,713.0330669,,642.2369956,494.7979444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1998,11/13/1998,600.21572,8.80000,9.90000,718.26560,770.98286,,101.47,413.1158535,586.5986355,623.7816684,713.5472356,,643.0412786,494.3640425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1998,11/20/1998,611.57376,8.80000,9.71000,714.00568,766.57534,,163.7,418.281321,586.5022253,633.820531,727.4597362,,653.086305,501.2234015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1998,11/27/1998,610.25586,8.45000,9.25000,712.48808,763.12619,,48.62,431.6687793,588.1900766,632.5075551,722.9541633,,657.7903081,507.066366,8.31145772,988.6198454,824.9611949, , ,996.8854793,390.8318361,936.4741163,1379.526499,,,902.7231625,1412.785695,1496.06145,503.2266314,432.0948785,529.8467355,377.0459441,298.0618636,412.3903364,392.1973336, , ,411.8223836,432.2939892,361.8725194,413.7244397,416.4958342,348.4312288,349.0428515,364.2835516,1482.852331,827.7411999,1494.668942,1517.893105,360.004824,373.0501129,413.1961426,360.5497845,408.4294226,383.2979798,,,,,,,,353.2225644,389.7924081,201.4903021,362.700405,428.3586562,,379.7733859,396.081317,419.1168747,407.9230924,371.6008122,367.6300672,,,,,,,,,,,,,,,,88.4,86,86,103,99,88,93,91,91,91,,,,74.66666667,53.66666667,69,73.33333333,79.66666667,47.66666667,67.33333333,51,,,997.3731641,1033.051518,1201.515182,11.62,13.48,1106.902242,1093.628111,1080.466468,1123.91573,1112.84879,1117.109689,1178.239736,1158.530003
12/31/1998,12/04/1998,614.49150,8.25000,9.30000,710.16760,759.28048,,38.55,443.627805,590.8979275,636.9798238,729.0749804,,656.1907226,517.207364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1998,12/11/1998,631.92744,7.55000,8.00000,709.61417,756.12985,,67.06,492.3623917,613.3745054,648.9554414,739.4947829,,661.4497692,537.5046899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1998,12/18/1998,626.31125,7.30000,8.09000,709.68869,756.66784,,129.44,493.9926666,601.5449592,642.946138,730.2934333,,665.8934881,535.6303216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1998,12/25/1998,631.96166,7.30000,8.10000,706.04764,755.92781,,26.64,490.4756125,604.3914672,650.5215887,741.0903507,,671.7224115,537.5926346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1998,01/01/1999,633.23200,7.30000,8.00000,709.21580,758.35783,,134.97,492.2386789,606.2482034,651.443117,741.6805327,,671.6364723,538.4036242,8.016729457,989.3169504,825.5908479, , ,997.8519883,390.7333083,942.6996365,1397.701272,,,906.5231244,1405.680046,1504.814429,495.7445466,424.7065649,530.0814247,376.5840495,301.0620886,410.0989105,391.8005077, , ,411.6595171,431.7354771,355.9055466,413.8042417,416.3248541,343.3987204,344.0418095,361.0917913,1472.648709,860.9225277,1462.912561,1518.980873,361.8993327,374.2420221,414.1546164,360.004824,403.2469159,386.9115504,,,,,,,,355.2486829,388.567903,209.1864062,361.0917913,419.4189897,,376.5840495,400.1863709,423.1203745,412.2283931,373.0501129,368.8879454,,,63,57,104,67,,69,63,56,51,58,87,53,45,93,86,96,97,97,84,93,90,96.1,86,,,,80,58,75,77,83,58,80,60,,,996.3712094,1042.350976,1202.361748,10.96,12.93,1106.956083,1095.16269,1080.685351,1123.584807,1112.676536,1117.38521,1178.075987,1163.987865
01/31/1999,01/08/1999,643.98774,6.82000,7.19000,706.64670,762.36028,,102.83,507.3422282,614.7827065,663.3765702,753.545686,,684.6326584,553.5245473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1999,01/15/1999,642.09228,7.17000,7.83000,707.63159,758.48188,,155.65,501.4892884,614.4443112,661.728265,750.7832768,,688.995784,553.40612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1999,01/22/1999,631.09723,8.00000,8.40000,707.31002,758.69506,,87.33,487.1219958,599.8340851,650.7859633,741.4892108,,678.4355247,540.5556117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1999,01/29/1999,634.81420,8.34000,8.13000,706.89383,758.79337,,81.83,484.7096237,598.4389578,654.2558412,747.2244885,,683.566834,537.0265866,7.628122189,988.8411477,825.2253235, , ,997.1560134,391.1881917,913.3406518,1371.413653,,,906.2847281,1396.266597,1501.781717,492.2168313,421.3903797,531.0344747,379.7733859,306.8052935,416.0444364,393.1825633, , ,411.5779843,430.6359756,349.3776563,413.8042417,416.3248541,360.2776755,355.820113,391.9991175,1475.169674,789.1704659,1411.36933,1516.326864,362.1670704,386.4931398,417.7459469,358.3518938,401.0962953,385.6510295,,,,,,,,354.0959324,390.6004933,202.8148247,362.4340933,435.6708827,,385.0147602,400.1863709,424.563401,413.5166557,374.7148362,369.6351469,,,,,,,,,,,,,,,,102.8,87,106,94,90,92,95,87,108.2,86,,,,84.66666667,62,78.33333333,80.33333333,86.66666667,69,88,64.66666667,,,995.3691003,1041.996617,1202.891712,10.64,12.43,1108.070662,1095.849301,1081.146219,1125.352871,1113.188631,1121.682716,1178.352762,1160.771605
02/28/1999,02/05/1999,631.24424,8.30000,8.10000,706.49300,756.88389,,85.35,480.2954903,594.0750033,651.6414945,745.2257429,,681.9448518,536.021177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1999,02/12/1999,631.31313,8.64000,8.79000,706.96190,755.46386,,76.36,482.2858887,590.1594543,650.1980123,743.5756553,,679.7471553,533.2235585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1999,02/19/1999,625.80124,8.75000,8.79000,709.32385,754.43956,,46.8,481.7131448,587.2990648,645.3105179,738.7381215,,675.7490373,531.1233592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1999,02/26/1999,625.39442,8.59000,8.65000,710.94709,754.08552,,40.39,475.9606539,583.1911802,644.9838311,739.911058,,674.4106299,527.6531774,7.134418565,988.6133335,824.9594612, , ,996.8215743,391.2232412,914.1762986,1367.148775,,,894.03392,1383.461196,1493.095571,490.6089261,418.9806246,531.3156717,381.1097087,308.6486637,419.2680463,393.7690752, , ,412.0012309,430.4200219,349.3776563,413.9795825,416.4026085,360.5497845,356.3882964,388.1563798,1467.482711,796.5892735,1435.072826,1525.101964,366.6122467,385.4393893,420.9160237,357.7947893,401.0962953,383.5141961,,,,,,,,358.6292865,390.3990834,207.9441542,372.8100167,438.8257184,,388.567903,410.9233175,426.969745,418.9654742,376.8152635,370.6228092,,,,,,,,,,,,,,,,101.4,85,98,93,94,88,100,86,111.6,98,,,,89.33333333,66,81.66666667,83.66666667,90.33333333,80,96,69.33333333,,,994.7011494,1042.813324,1203.245173,10.21,11.86,1108.703815,1097.034241,1081.620661,1126.69803,1113.527674,1125.135458,1180.824197,1165.230509
03/31/1999,03/05/1999,628.82117,8.50000,8.68000,712.42770,758.69810,,41.79,479.1151704,587.9722602,647.12019,740.25003,,681.0396001,531.0641116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1999,03/12/1999,638.14776,8.53000,8.75000,711.75299,762.00039,,55.2,499.8022756,595.3477073,652.8717863,744.4704686,,689.9168518,540.7933813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1999,03/19/1999,640.39384,8.38000,8.71000,710.71797,764.52877,,50.69,496.2215061,598.8108923,656.2825377,749.7429051,,694.8916416,541.3652965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1999,03/26/1999,641.31146,7.72000,8.20000,710.87350,768.49862,,25.54,503.1091303,601.6035201,657.8348026,749.9406688,,698.3586052,547.9680131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1999,04/02/1999,647.20062,7.36000,7.85000,711.03695,768.99659,,37.84,507.3610093,607.66096,663.7087637,754.7723177,,699.7751364,557.2876205,6.993916112,989.6860643,826.6998385, , ,997.3484586,390.5657613,936.3678436,1391.773225,,,913.8222372,1400.596148,1518.451404,494.1142298,422.1270856,532.0959097,381.9907717,311.3515309,420.1703081,394.1581808, , ,412.1635422,430.2306792,351.7497837,414.1546164,416.5889729,366.6122467,359.1817741,405.1784948,1468.877752,828.9539485,1511.369994,1517.592855,370.1301974,391.4021008,425.7030144,354.6739687,396.081317,380.4437795,,,,,,,,360.004824,390.3990834,212.8231706,370.8682081,454.1164856,,396.8403339,417.7459469,427.2490748,421.2127598,378.6459782,371.6008122,,,66,76,103,74,,71,72,60,68,69,104,81,61,98.7,101,104,114,105,102,102,112,102.9,100,,,,94,70,85,87,94,91,104,74,,,993.7096395,1041.602072,1206.922318,9.84,11.68,1110.728593,1098.041203,1081.939431,1129.742184,1114.89908,1131.610517,1183.615211,1165.738467
04/30/1999,04/09/1999,653.29455,7.27000,7.64000,710.91439,768.69884,,68.24,514.2072829,607.3597377,666.5301479,756.0335641,,703.6236441,565.6236536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1999,04/16/1999,658.63647,7.27000,7.62000,710.40619,770.25380,,15.39,520.926755,607.1776449,671.6473701,760.9594573,,704.5367085,566.5734407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1999,04/23/1999,662.13923,7.20000,7.33000,708.32200,771.62069,,25,517.8519803,611.2420322,675.3157833,761.2544428,,709.1808669,580.3084676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1999,04/30/1999,662.35206,7.48000,7.74000,708.00265,773.73546,,34.44,523.601634,617.1867598,675.5710713,757.2261186,,716.8834102,596.342509,6.875476729,990.4329698,827.3425115, , ,997.6450333,390.8117022,935.0083184,1392.597532,,,911.6130786,1390.25961,1512.331892,494.0784912,424.1326753,532.1301203,382.2098298,311.3515309,419.5697056,394.7390149, , ,412.4226937,430.514559,353.6310855,414.0750935,416.4958342,365.0658241,362.1670704,389.5893623,1499.058578,839.5703294,1496.220546,1520.119323,369.8829785,393.9638172,425.4193263,352.6360525,392.1973336,382.6465117,,,,,,,,359.1817741,391.4021008,211.6255515,375.8871826,436.6912997,,397.4058396,418.6619838,424.4200318,419.7201948,380.2208139,372.8100167,,,,,,,,,,,,,,,,103.7,114,101,122,111,107,100,113,103.6,106,,,,98.33333333,74.33333333,89,91,97.66666667,98.33333333,110,87,,,993.2016699,1041.321357,1208.593177,9.28,11.49,1112.216515,1098.54732,1082.347602,1130.681196,1114.820173,1134.046108,1185.731647,1168.334956
05/31/1999,05/07/1999,669.77994,7.88000,8.03000,709.23991,772.42876,,30.98,527.3460991,621.2064867,682.9945077,762.137643,,729.1261036,606.951296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1999,05/14/1999,660.37134,8.29000,8.52000,709.62246,771.99380,,81.41,511.8712117,611.853763,676.0507387,758.8607181,,715.5856774,594.2956843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1999,05/21/1999,656.59549,8.33000,8.47000,708.53155,769.69124,,35.99,503.2462015,610.1125801,669.7564971,750.1015824,,710.1840703,587.9498932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1999,05/28/1999,659.61083,8.30000,8.39000,707.83416,768.12420,,41.3,511.1867299,613.9647455,672.7743054,750.5745268,,716.8618417,594.324547,6.667227926,990.9264832,828.0686764, , ,997.8532871,391.6084424,934.3366725,1391.097254,,,915.4420391,1412.97832,1513.041042,492.0053916,424.1326753,530.3155643,382.6465117,315.7000421,420.9160237,393.3784497, , ,412.2445992,430.9321524,358.5184218,413.9795825,416.4026085,369.6351469,368.8879454,384.5883203,1490.861003,871.9970757,1524.559163,1516.833531,373.0501129,404.3051268,426.969745,352.9297384,392.7896355,382.2098298,,,,,,,,364.5449896,394.1581808,218.6051277,383.2979798,447.0495283,,404.1295341,423.1203745,424.1326753,421.3607983,381.7712326,373.7669618,,,,,,,,,,,,,,,,106.9,120,120,129,112,108,100,117,106.8,109,,,,102.6666667,78.66666667,93,95,101.3333333,105.6666667,116,100,,,993.579016,1041.943205,1211.261819,8.68,11,1113.339932,1100.218036,1082.824242,1133.044154,1114.944329,1139.992085,1187.239903,1169.891766
06/30/1999,06/04/1999,668.14818,8.26000,8.07000,707.64849,770.10238,,16.07,514.8424277,613.7359816,680.2494758,759.6527905,,719.79068,596.0567099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1999,06/11/1999,674.35997,8.20000,8.02000,706.24487,772.96035,,37.15,518.7720945,616.0025189,687.1060174,770.3558321,,723.1243588,613.4113622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1999,06/18/1999,673.06959,8.14000,8.02000,705.94458,772.03774,,53.85,513.1613221,613.9561224,687.7821707,772.9810054,,722.9063115,609.7961916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1999,06/25/1999,678.22828,8.15000,8.04000,705.18556,771.97516,,27.41,516.2783971,617.7113894,692.7479472,779.3879544,,725.8996487,619.0294914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1999,07/02/1999,683.88553,7.85000,7.85000,705.98753,773.92634,,49.59,524.2434609,622.9063119,701.5811159,788.3751622,,740.8869903,620.0874219,7.282772476,991.8671688,829.3212843, , ,999.4287577,391.7850875,945.8711651,1398.158332,,,923.0457656,1421.278286,1520.451001,490.0299459,422.7271606,528.4167731,384.8017675,318.6352633,424.1326753,395.1243719, , ,411.6595171,430.2848137,360.875341,413.9795825,416.3248541,366.8676747,365.8420247,384.8017675,1482.923883,856.9406063,1524.303947,1519.790795,373.289634,405.1784948,427.5276265,355.5348061,392.9862924,383.081295,,,,,,,,365.0658241,393.1825633,220.8274414,386.7025639,442.9625613,,405.8717385,422.2444565,425.1348311,421.3607983,383.5141961,375.1854253,,,96,103,94,90,,104,85,84,94,77,108,106,85,113.9,116,120,119,110,110,96,109,113.8,111,,,,107,83,97,99,105,113,122,113,,,993.8859523,1041.338775,1214.401371,8.55,10.46,1114.687325,1101.783728,1083.347,1133.489616,1114.40704,1141.820818,1187.297738,1172.828377
